personnel_id,source_dataset,rank,unit_type,deployment_theatre,annual_fitness_grade,wsi_deterministic,wsi_noise_applied,wsi_score,stress_score,satisfaction_score,sleep_quality_score,fatigue_score,social_support_score,emotional_wellbeing_score,work_life_balance_score,age,service_tenure_years,distance_from_home_station_km,num_dependents,rank_encoded,annual_fitness_grade_encoded,fitness_trend_score,deployment_duration_days,posting_transfer_count_last_2yrs,commute_transit_days,unit_manning_shortfall_pct,promotion_stagnation_years,duty_hours_daily,rest_hours_daily,overtime_hours_monthly,night_shift_frequency_monthly,consecutive_night_duty_days,overtime_flag,daily_workload_score,training_hours_last_year,leave_backlog_days,days_since_last_leave,leave_days_last_90d,absenteeism_hours_last_year,family_separation_months,conduct_flag,body_mass_index,stagnation_per_tenure_ratio,transit_separation_burden,manning_training_ratio,transfer_tenure_friction,manning_absenteeism_load,training_vs_unit_median,absenteeism_vs_rank_median,theatre_Border Outpost (LoC/IB),theatre_J&K (CI/Ops),theatre_LWE / Bastar (Anti-Naxal),theatre_North-East (Counter-Insurgency),theatre_Peace / Training Center,theatre_Static Security / VIP,unit_CoBRA Strike Unit,unit_General Duty (GD),unit_Medical & Logistics,unit_Rapid Action Force (RAF),unit_Signal & IT Wing,unit_VIP Security Wing,welfare_risk_level
CRPF-20265929,HRDataset_v14,Head Constable,General Duty (GD),Border Outpost (LoC/IB),SHAPE-2,41.04,-1.08,39.96,5.9,2.3,6.3,4.3,2.8,2.2,4.0,24,5.7,56.8,1,1,1,0,355,1,4,25.1,0.9,12,8,0,14,10,0,6.9,43,25,101,7,56,3,0,25.5,0.134,5.55,0.523,0.149,14.06,17.0,48.0,1,0,0,0,0,0,0,1,0,0,0,0,Low
CRPF-20265930,IBM_Attrition,Head Constable,Medical & Logistics,J&K (CI/Ops),SHAPE-1,58.4,0.44,58.84,1.9,4.0,5.4,8.9,3.5,3.3,2.9,23,3.0,31.6,0,1,0,0,617,1,3,19.1,3.0,14,7,41,6,7,1,6.0,0,40,142,1,2,14,0,22.8,0.75,8.12,3.82,0.25,0.38,-29.0,-6.0,0,1,0,0,0,0,0,0,1,0,0,0,High
CRPF-20265931,IBM_Attrition,Inspector,Rapid Action Force (RAF),Border Outpost (LoC/IB),SHAPE-4,47.0,0.66,47.66,2.8,4.0,6.7,4.1,4.1,4.4,3.1,34,4.0,4.4,1,4,3,0,300,0,3,20.7,3.1,8,7,0,7,11,0,6.0,73,35,70,2,2,17,0,27.8,0.62,8.67,0.265,0.0,0.41,46.0,-6.0,1,0,0,0,0,0,0,0,0,1,0,0,Medium
CRPF-20265932,UCI_Absenteeism,Head Constable,Rapid Action Force (RAF),Static Security / VIP,SHAPE-1,49.55,0.66,50.21,2.7,3.5,6.4,3.4,4.2,4.6,3.0,40,13.7,79.6,2,1,0,0,490,0,3,29.6,5.1,12,6,0,13,8,0,7.7,16,50,80,6,0,7,0,35.1,0.347,6.24,1.41,0.0,0.0,-11.0,-8.0,0,0,0,0,0,1,0,0,0,1,0,0,Medium
CRPF-20265933,HR_Analytics_15k,Constable,Rapid Action Force (RAF),Border Outpost (LoC/IB),SHAPE-1,50.84,0.95,51.79,8.0,3.0,5.8,7.0,4.2,2.0,3.0,30,2.0,26.1,2,0,0,-1,571,3,1,11.7,2.0,16,6,0,9,9,0,6.6,37,51,124,7,5,9,0,25.8,0.667,2.3,0.279,1.0,0.58,10.0,-3.0,1,0,0,0,0,0,0,0,0,1,0,0,Medium
CRPF-20265934,HR_Analytics_15k,Constable,General Duty (GD),Border Outpost (LoC/IB),SHAPE-1,53.64,0.22,53.86,6.2,2.4,2.4,2.5,2.9,3.9,3.1,34,3.0,52.7,1,0,0,-1,632,2,5,10.6,1.1,14,8,35,7,8,1,10.5,0,20,127,2,8,15,0,31.5,0.275,13.86,2.12,0.5,0.85,-26.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,High
CRPF-20265935,HR_Analytics_15k,Constable,Rapid Action Force (RAF),J&K (CI/Ops),SHAPE-1,61.27,0.37,61.63,3.7,1.3,7.0,2.2,4.4,3.5,3.0,39,4.0,46.2,0,0,0,0,672,0,5,13.3,4.0,10,6,57,8,10,1,12.2,13,42,134,6,8,10,1,22.5,0.8,11.99,0.739,0.0,1.06,-14.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,High
CRPF-20265936,IBM_Attrition,Constable,General Duty (GD),J&K (CI/Ops),SHAPE-1,40.66,-2.5,38.16,6.0,4.0,5.8,5.3,1.9,3.3,3.0,24,2.9,42.8,3,0,0,0,153,0,4,17.7,2.9,8,7,0,13,12,0,6.0,15,16,92,3,80,14,0,21.9,0.744,10.83,0.885,0.0,14.16,-11.0,72.0,0,1,0,0,0,0,0,1,0,0,0,0,Low
CRPF-20265937,HR_Analytics_15k,Constable,General Duty (GD),North-East (Counter-Insurgency),SHAPE-1,42.47,-2.5,39.97,3.5,3.8,3.7,4.3,3.8,2.7,3.0,33,3.0,74.0,2,0,0,0,411,0,5,6.8,1.3,8,4,0,14,7,0,8.3,29,35,78,1,8,12,0,31.6,0.325,12.82,0.2,0.0,0.54,3.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,Low
CRPF-20265938,HRDataset_v14,Constable,CoBRA Strike Unit,J&K (CI/Ops),SHAPE-1,44.84,-1.71,43.13,5.5,2.4,6.2,3.6,3.5,3.6,3.9,33,10.8,40.0,1,0,0,-2,111,0,4,10.3,3.7,8,6,25,13,6,1,14.6,20,37,105,4,15,5,0,29.4,0.314,7.17,0.412,0.0,1.55,-7.0,7.0,0,1,0,0,0,0,1,0,0,0,0,0,Medium
CRPF-20265939,IBM_Attrition,Head Constable,General Duty (GD),LWE / Bastar (Anti-Naxal),SHAPE-1,41.46,-0.05,41.41,4.9,4.0,7.1,5.0,2.4,4.9,2.9,55,5.0,100.0,2,1,0,-1,167,1,4,16.7,5.0,8,7,0,9,9,0,7.6,71,16,99,2,8,9,0,18.5,0.833,9.21,0.22,0.167,1.34,45.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,Low
CRPF-20265940,IBM_Attrition,Constable,General Duty (GD),Peace / Training Center,SHAPE-2,36.91,1.19,38.09,5.9,4.0,4.8,4.2,5.0,2.3,1.9,44,24.6,36.3,2,0,1,0,252,1,2,14.9,3.5,10,7,0,7,2,0,6.0,26,32,65,2,98,14,0,24.5,0.137,5.42,0.481,0.039,14.6,0.0,90.0,0,0,0,0,1,0,0,1,0,0,0,0,Low
CRPF-20265941,HR_Analytics_15k,Head Constable,CoBRA Strike Unit,J&K (CI/Ops),SHAPE-1,64.85,0.42,65.28,5.3,3.4,6.0,6.9,2.7,2.6,3.1,34,3.2,21.1,2,1,0,0,138,0,2,25.6,3.2,14,8,49,11,6,1,11.8,4,43,149,3,8,18,0,32.1,0.762,5.89,2.844,0.0,2.05,-23.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,High
CRPF-20265942,IBM_Attrition,Constable,General Duty (GD),J&K (CI/Ops),SHAPE-1,45.45,-0.25,45.2,8.0,3.0,7.2,5.2,3.0,3.5,3.0,50,10.2,31.5,1,0,0,2,259,0,2,10.5,10.2,10,8,0,9,10,0,7.8,45,34,143,0,0,9,0,23.6,0.911,4.61,0.21,0.0,0.0,19.0,-8.0,0,1,0,0,0,0,0,1,0,0,0,0,Medium
CRPF-20265943,IBM_Attrition,Constable,Rapid Action Force (RAF),North-East (Counter-Insurgency),SHAPE-1,52.9,-1.1,51.8,3.9,2.0,4.8,3.1,5.0,4.5,3.1,31,3.9,32.5,1,0,0,-1,524,1,3,14.9,3.9,8,7,0,9,14,0,6.0,28,41,234,1,48,13,0,23.8,0.796,7.92,0.452,0.204,7.15,1.0,40.0,0,0,0,1,0,0,0,0,0,1,0,0,Medium
CRPF-20265944,UCI_Absenteeism,Sub-Inspector,CoBRA Strike Unit,Peace / Training Center,SHAPE-1,33.31,1.06,34.37,4.1,1.9,6.1,6.2,4.1,4.0,4.0,38,17.8,65.8,0,3,0,-1,380,0,1,19.9,5.5,8,6,0,14,6,0,7.1,7,17,63,3,4,7,0,31.8,0.293,2.08,1.658,0.0,0.8,-20.0,-4.0,0,0,0,0,1,0,1,0,0,0,0,0,Low
CRPF-20265945,HR_Analytics_15k,Constable,CoBRA Strike Unit,North-East (Counter-Insurgency),SHAPE-1,56.58,-0.74,55.84,6.8,2.1,2.1,4.6,4.7,2.6,3.8,34,3.0,48.5,2,0,0,0,457,0,5,18.2,3.0,14,7,0,7,9,0,6.9,47,29,32,3,111,18,1,33.0,0.75,14.72,0.35,0.0,20.2,20.0,103.0,0,0,0,1,0,0,1,0,0,0,0,0,High
CRPF-20265946,UCI_Absenteeism,Head Constable,General Duty (GD),LWE / Bastar (Anti-Naxal),SHAPE-1,47.48,0.7,48.17,6.9,1.4,6.8,6.2,3.8,4.3,2.0,41,16.2,83.5,0,1,0,0,67,2,5,9.9,3.2,12,5,0,9,8,0,6.9,20,37,167,4,1,5,0,22.6,0.186,8.96,0.396,0.116,0.1,-6.0,-7.0,0,0,1,0,0,0,0,1,0,0,0,0,Medium
CRPF-20265947,HRDataset_v14,Head Constable,Rapid Action Force (RAF),Static Security / VIP,SHAPE-1,48.18,-1.36,46.82,7.2,3.2,2.8,7.4,3.9,3.4,2.9,33,15.0,32.3,2,1,0,-1,147,1,4,15.4,8.6,12,7,0,7,9,0,6.9,45,18,195,5,119,6,1,31.6,0.538,7.78,0.308,0.062,18.33,18.0,111.0,0,0,0,0,0,1,0,0,0,1,0,0,Medium
CRPF-20265948,HRDataset_v14,Constable,General Duty (GD),Border Outpost (LoC/IB),SHAPE-1,55.08,2.46,57.54,6.1,2.4,3.5,6.3,3.0,2.6,3.0,31,6.4,45.8,1,0,0,-2,189,3,5,17.4,0.6,14,7,0,12,11,0,6.7,0,36,91,3,41,17,0,28.2,0.081,14.45,3.48,0.405,7.13,-26.0,33.0,1,0,0,0,0,0,0,1,0,0,0,0,High
CRPF-20265949,HR_Analytics_15k,Constable,Signal & IT Wing,J&K (CI/Ops),SHAPE-2,40.32,1.64,41.96,3.0,2.1,5.2,5.0,3.1,3.1,3.1,35,3.0,40.6,0,0,1,0,457,3,2,7.6,1.3,10,7,0,10,5,0,6.6,0,31,80,5,8,14,0,24.9,0.325,5.42,1.52,0.75,0.61,-27.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,Low
CRPF-20265950,IBM_Attrition,Constable,VIP Security Wing,LWE / Bastar (Anti-Naxal),SHAPE-1,51.56,-0.38,51.18,2.7,2.0,4.5,3.6,3.2,4.7,3.0,42,23.0,9.4,1,0,0,1,411,3,5,11.9,1.7,16,6,0,11,10,0,6.0,0,53,102,1,3,10,0,22.3,0.071,11.99,2.38,0.125,0.36,-29.0,-5.0,0,0,1,0,0,0,0,0,0,0,0,1,Medium
CRPF-20265951,HRDataset_v14,Constable,General Duty (GD),LWE / Bastar (Anti-Naxal),SHAPE-1,54.22,-1.07,53.15,3.4,2.4,5.5,2.9,4.5,2.4,3.0,33,11.7,63.1,1,0,0,2,381,2,5,19.7,6.1,12,6,48,7,9,1,15.0,37,16,182,7,16,13,0,24.7,0.48,13.2,0.469,0.157,3.15,11.0,8.0,0,0,1,0,0,0,0,1,0,0,0,0,High
CRPF-20265952,HR_Analytics_15k,Constable,General Duty (GD),J&K (CI/Ops),SHAPE-1,60.28,-0.55,59.73,3.1,2.8,3.3,5.8,4.1,2.6,1.9,33,2.9,77.1,1,0,0,0,256,2,1,10.8,2.9,12,7,0,11,12,0,9.3,29,48,186,1,0,14,0,30.1,0.744,2.71,0.318,0.513,0.0,3.0,-8.0,0,1,0,0,0,0,0,1,0,0,0,0,High
CRPF-20265953,IBM_Attrition,Head Constable,Rapid Action Force (RAF),J&K (CI/Ops),SHAPE-1,48.06,0.15,48.22,2.3,1.0,3.1,2.3,3.6,3.4,1.0,27,9.0,31.0,1,1,0,0,142,0,4,29.2,3.9,10,9,0,7,8,0,6.4,0,34,173,5,16,12,0,23.2,0.39,10.26,5.84,0.0,4.67,-27.0,8.0,0,1,0,0,0,0,0,0,0,1,0,0,Medium
CRPF-20265954,HRDataset_v14,Head Constable,General Duty (GD),Border Outpost (LoC/IB),SHAPE-1,44.8,-1.93,42.86,5.7,3.1,5.5,4.5,3.5,3.9,3.0,45,11.6,73.1,0,1,0,-1,641,1,2,18.3,2.4,10,7,0,9,9,0,7.0,37,30,62,2,46,10,0,30.2,0.19,4.8,0.436,0.079,8.42,11.0,38.0,1,0,0,0,0,0,0,1,0,0,0,0,Low
CRPF-20265955,HR_Analytics_15k,Constable,Rapid Action Force (RAF),North-East (Counter-Insurgency),SHAPE-1,45.15,0.05,45.2,5.1,3.2,6.3,7.7,2.8,3.1,3.1,36,2.8,10.8,0,0,0,0,377,2,2,22.8,2.8,12,9,0,7,11,0,9.3,4,19,160,3,16,10,0,28.5,0.737,4.8,2.533,0.526,3.65,-23.0,8.0,0,0,0,1,0,0,0,0,0,1,0,0,Medium
CRPF-20265956,HR_Analytics_15k,Sub-Inspector,Medical & Logistics,Peace / Training Center,SHAPE-1,44.27,-0.28,43.99,5.3,3.2,4.7,3.0,5.0,2.4,3.1,35,3.1,36.8,0,3,0,-1,298,1,1,17.6,2.0,8,7,0,8,15,0,9.0,29,25,61,0,2,16,0,18.4,0.488,2.83,0.518,0.244,0.35,0.0,-6.0,0,0,0,0,1,0,0,0,1,0,0,0,Medium
CRPF-20265957,HR_Analytics_15k,Sub-Inspector,Rapid Action Force (RAF),Border Outpost (LoC/IB),SHAPE-2,58.84,0.56,59.39,4.1,3.3,5.9,5.2,2.7,3.3,4.0,42,5.1,11.3,0,3,1,1,512,1,2,23.5,4.6,12,7,56,12,14,1,12.3,20,23,129,2,8,16,0,30.5,0.754,5.67,0.94,0.164,1.88,-7.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,High
CRPF-20265958,UCI_Absenteeism,Constable,General Duty (GD),J&K (CI/Ops),SHAPE-3,49.97,-0.92,49.05,4.3,3.2,6.2,4.8,2.7,4.1,3.0,42,17.2,60.1,2,0,2,1,183,0,1,23.7,4.4,12,8,0,6,13,0,8.0,55,31,133,5,2,5,0,22.3,0.242,1.79,0.395,0.0,0.47,29.0,-6.0,0,1,0,0,0,0,0,1,0,0,0,0,Medium
CRPF-20265959,HR_Analytics_15k,Head Constable,General Duty (GD),J&K (CI/Ops),SHAPE-1,47.55,0.38,47.93,7.2,3.2,4.8,3.3,4.0,2.7,2.1,35,2.9,32.9,2,1,0,-2,144,2,4,20.9,2.9,10,5,0,8,13,0,6.3,62,6,365,2,24,14,0,26.0,0.744,10.83,0.312,0.513,5.02,36.0,16.0,0,1,0,0,0,0,0,1,0,0,0,0,Medium
CRPF-20265960,IBM_Attrition,Constable,General Duty (GD),Peace / Training Center,SHAPE-1,40.24,-2.05,38.19,6.7,1.0,4.9,3.8,3.1,3.4,3.0,34,11.0,100.0,1,0,0,0,199,2,5,21.2,2.7,12,7,22,8,10,1,6.3,5,20,31,4,56,6,0,24.8,0.225,9.73,2.12,0.167,11.87,-21.0,48.0,0,0,0,0,1,0,0,1,0,0,0,0,Low
CRPF-20265961,IBM_Attrition,Head Constable,General Duty (GD),North-East (Counter-Insurgency),SHAPE-1,39.81,0.01,39.83,5.0,4.0,5.2,5.0,3.2,3.3,2.0,45,7.9,45.5,2,1,0,1,374,2,5,16.2,1.0,14,8,0,11,8,0,6.0,31,17,42,5,2,13,0,22.0,0.112,13.2,0.45,0.225,0.32,5.0,-6.0,0,0,0,1,0,0,0,1,0,0,0,0,Low
CRPF-20265962,IBM_Attrition,Constable,General Duty (GD),Peace / Training Center,SHAPE-2,48.0,-0.03,47.97,6.8,4.0,6.6,4.2,3.3,3.9,3.0,41,7.9,9.0,2,0,1,0,62,1,1,16.9,6.8,12,8,62,12,7,1,8.1,15,28,279,3,2,5,0,24.0,0.764,1.79,0.845,0.112,0.34,-11.0,-6.0,0,0,0,0,1,0,0,1,0,0,0,0,Medium
CRPF-20265963,UCI_Absenteeism,Head Constable,General Duty (GD),Border Outpost (LoC/IB),SHAPE-1,50.32,0.27,50.59,6.2,3.4,3.7,4.1,3.0,3.1,2.0,38,14.5,84.3,1,1,0,0,143,0,5,24.5,2.2,8,8,0,15,15,0,6.7,30,18,177,3,8,16,0,29.1,0.142,14.17,0.7,0.0,1.96,4.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,Medium
CRPF-20265964,HR_Analytics_15k,Head Constable,General Duty (GD),LWE / Bastar (Anti-Naxal),SHAPE-1,64.64,0.06,64.7,3.8,3.7,7.2,5.2,4.3,3.3,4.0,30,1.9,56.3,0,1,0,-1,296,2,1,25.2,1.9,10,8,31,13,11,1,11.2,38,39,225,3,8,17,0,31.0,0.655,2.89,0.586,0.69,2.02,12.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,High
CRPF-20265965,HR_Analytics_15k,Constable,General Duty (GD),North-East (Counter-Insurgency),SHAPE-1,51.02,0.92,51.95,6.4,3.0,3.4,3.1,2.8,4.5,2.9,34,3.0,68.0,1,0,0,0,172,1,1,11.7,3.0,12,7,0,11,15,0,8.2,64,26,77,2,41,13,0,33.8,0.75,2.64,0.17,0.25,4.8,38.0,33.0,0,0,0,1,0,0,0,1,0,0,0,0,Medium
CRPF-20265966,IBM_Attrition,Constable,General Duty (GD),LWE / Bastar (Anti-Naxal),SHAPE-1,49.91,-1.61,48.31,2.4,2.0,7.9,4.9,3.5,3.6,3.1,31,12.4,4.5,1,0,0,0,683,1,3,23.8,4.4,10,9,31,10,17,1,9.5,0,27,85,6,55,10,0,27.0,0.328,7.19,4.76,0.075,13.09,-26.0,47.0,0,0,1,0,0,0,0,1,0,0,0,0,Medium
CRPF-20265967,IBM_Attrition,Constable,General Duty (GD),Peace / Training Center,SHAPE-2,40.26,0.34,40.6,5.2,4.0,7.0,5.7,4.3,1.9,4.0,31,13.0,27.1,2,0,1,-1,452,1,3,19.1,5.6,14,8,0,9,12,0,6.0,11,26,60,6,111,3,0,24.9,0.4,4.16,1.194,0.071,21.2,-15.0,103.0,0,0,0,0,1,0,0,1,0,0,0,0,Low
CRPF-20265968,IBM_Attrition,Constable,General Duty (GD),J&K (CI/Ops),SHAPE-1,50.55,-2.01,48.54,4.2,2.0,6.2,5.4,4.1,3.9,3.1,35,10.3,40.4,2,0,0,1,650,1,4,6.0,5.8,10,6,0,12,17,0,6.0,15,60,95,0,136,10,0,25.1,0.513,9.59,0.3,0.088,8.16,-11.0,128.0,0,1,0,0,0,0,0,1,0,0,0,0,Medium
CRPF-20265969,UCI_Absenteeism,ASI,General Duty (GD),North-East (Counter-Insurgency),SHAPE-1,62.63,-0.91,61.71,6.7,4.0,6.2,4.4,3.4,2.6,3.1,51,18.3,39.2,1,2,0,0,557,1,4,22.1,10.9,14,7,0,8,13,0,6.6,32,31,358,1,1,17,0,32.0,0.565,11.56,0.597,0.052,0.22,6.0,-7.0,0,0,0,1,0,0,0,1,0,0,0,0,High
CRPF-20265970,IBM_Attrition,Sub-Inspector,General Duty (GD),North-East (Counter-Insurgency),SHAPE-2,57.16,1.22,58.38,4.1,3.1,6.4,5.8,4.3,1.9,3.9,41,10.1,50.9,3,3,1,0,652,0,4,20.9,3.7,14,6,0,11,8,0,6.0,0,37,122,2,8,19,0,32.3,0.333,11.98,4.18,0.0,1.67,-26.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,High
CRPF-20265971,IBM_Attrition,Constable,General Duty (GD),LWE / Bastar (Anti-Naxal),SHAPE-1,42.45,-0.34,42.1,4.0,3.9,5.9,5.6,2.6,3.7,4.0,36,12.1,4.5,1,0,0,-2,691,0,2,9.1,8.9,10,6,0,10,10,0,6.0,53,39,88,6,55,5,0,28.0,0.679,3.58,0.157,0.0,5.0,27.0,47.0,0,0,1,0,0,0,0,1,0,0,0,0,Low
CRPF-20265972,UCI_Absenteeism,ASI,CoBRA Strike Unit,Border Outpost (LoC/IB),SHAPE-1,52.85,0.39,53.24,5.0,1.3,7.0,4.4,2.1,4.4,3.0,42,15.2,76.4,2,2,0,-2,583,1,1,26.1,7.5,10,5,0,6,6,0,7.2,0,31,125,4,2,18,0,28.8,0.463,2.94,5.22,0.062,0.52,-27.0,-6.0,1,0,0,0,0,0,1,0,0,0,0,0,High
CRPF-20265973,HR_Analytics_15k,Head Constable,CoBRA Strike Unit,LWE / Bastar (Anti-Naxal),SHAPE-2,54.21,1.21,55.42,3.8,3.1,7.5,2.4,3.2,3.1,3.0,34,3.0,53.9,0,1,1,1,590,0,2,22.2,0.8,12,4,24,8,10,1,10.6,26,20,217,5,106,12,0,30.6,0.2,5.13,0.716,0.0,23.53,-1.0,98.0,0,0,1,0,0,0,1,0,0,0,0,0,High
CRPF-20265974,IBM_Attrition,Sub-Inspector,General Duty (GD),LWE / Bastar (Anti-Naxal),SHAPE-2,42.37,0.05,42.41,3.5,2.9,5.2,1.6,2.6,4.2,3.0,41,12.6,62.1,0,3,1,0,556,2,2,15.1,0.9,10,6,0,7,12,0,6.0,0,19,70,2,129,10,0,23.8,0.066,4.8,3.02,0.147,19.48,-26.0,121.0,0,0,1,0,0,0,0,1,0,0,0,0,Low
CRPF-20265975,UCI_Absenteeism,Sub-Inspector,Signal & IT Wing,Border Outpost (LoC/IB),SHAPE-1,55.03,-0.84,54.19,4.3,2.2,5.3,2.4,2.6,3.8,2.9,38,18.4,62.5,0,3,0,-1,52,1,5,29.2,6.4,10,6,0,3,7,0,6.3,57,51,105,2,2,16,0,31.3,0.33,14.17,0.471,0.052,0.58,30.0,-6.0,1,0,0,0,0,0,0,0,0,0,1,0,High
CRPF-20265976,UCI_Absenteeism,ASI,CoBRA Strike Unit,Peace / Training Center,SHAPE-1,43.21,-1.55,41.66,3.1,2.1,4.9,4.2,3.2,4.1,3.1,50,18.5,42.4,1,2,0,0,584,0,5,17.3,2.1,8,8,49,8,6,1,7.9,57,18,195,6,0,2,1,31.3,0.108,5.49,0.279,0.0,0.0,30.0,-8.0,0,0,0,0,1,0,1,0,0,0,0,0,Low
CRPF-20265977,HR_Analytics_15k,Sub-Inspector,Medical & Logistics,LWE / Bastar (Anti-Naxal),SHAPE-3,68.71,0.58,69.28,5.3,3.9,6.8,3.3,2.0,2.5,2.9,34,3.0,77.0,1,3,2,-1,524,1,4,21.6,3.0,14,7,0,11,12,0,7.7,2,47,247,0,1,16,0,23.6,0.75,11.33,3.086,0.25,0.22,-27.0,-7.0,0,0,1,0,0,0,0,0,1,0,0,0,High
CRPF-20265978,IBM_Attrition,Constable,Rapid Action Force (RAF),LWE / Bastar (Anti-Naxal),SHAPE-1,46.61,-0.59,46.02,3.7,1.0,4.3,3.3,3.8,4.2,3.1,40,19.7,100.0,1,0,0,0,312,1,1,21.9,3.5,10,4,0,7,6,0,7.3,23,30,72,3,83,15,0,23.8,0.169,2.77,0.782,0.048,18.18,-4.0,75.0,0,0,1,0,0,0,0,0,0,1,0,0,Medium
CRPF-20265979,HRDataset_v14,Constable,General Duty (GD),North-East (Counter-Insurgency),SHAPE-1,42.83,0.0,42.83,6.0,4.0,6.2,4.6,3.0,3.1,3.0,48,13.8,30.2,0,0,0,0,411,1,2,12.7,1.8,10,7,0,6,9,0,6.9,3,53,119,4,88,5,0,19.6,0.122,3.58,1.588,0.068,11.18,-23.0,80.0,0,0,0,1,0,0,0,1,0,0,0,0,Low
CRPF-20265980,IBM_Attrition,Head Constable,General Duty (GD),LWE / Bastar (Anti-Naxal),SHAPE-1,48.08,0.78,48.86,8.2,3.0,5.8,7.1,4.0,3.2,3.0,47,23.0,4.7,4,1,0,-2,552,1,1,23.4,4.5,10,9,0,9,4,0,6.0,19,60,92,2,3,13,0,31.4,0.188,2.64,0.975,0.042,0.7,-7.0,-5.0,0,0,1,0,0,0,0,1,0,0,0,0,Medium
CRPF-20265981,IBM_Attrition,ASI,General Duty (GD),Border Outpost (LoC/IB),SHAPE-1,54.58,-2.5,52.08,4.5,1.0,2.7,4.2,2.7,3.7,3.0,39,20.3,44.1,0,2,0,-2,496,1,1,13.5,6.9,14,4,51,9,11,1,6.0,8,27,53,4,8,12,0,23.8,0.324,2.56,1.038,0.047,1.08,-18.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,Medium
CRPF-20265982,IBM_Attrition,Constable,CoBRA Strike Unit,J&K (CI/Ops),SHAPE-1,58.1,0.94,59.04,4.1,1.0,7.1,7.4,1.9,3.6,3.1,54,8.7,88.3,1,0,0,-1,643,0,3,9.1,8.1,8,8,36,7,11,1,6.0,47,48,99,3,3,16,0,28.2,0.835,8.5,0.175,0.0,0.27,20.0,-5.0,0,1,0,0,0,0,1,0,0,0,0,0,High
CRPF-20265983,IBM_Attrition,Constable,General Duty (GD),J&K (CI/Ops),SHAPE-3,53.96,-0.49,53.47,5.2,1.0,6.4,2.4,4.6,2.6,1.9,37,6.0,100.0,1,0,2,-1,470,0,5,16.9,2.4,12,8,0,7,6,0,8.7,12,41,115,2,71,12,0,23.9,0.343,12.82,0.994,0.0,12.0,-14.0,63.0,0,1,0,0,0,0,0,1,0,0,0,0,High
CRPF-20265984,IBM_Attrition,Constable,General Duty (GD),North-East (Counter-Insurgency),SHAPE-1,46.44,0.4,46.84,8.3,2.1,3.9,5.5,4.0,2.5,3.0,30,4.9,4.4,2,0,0,2,407,3,4,23.7,4.9,14,6,0,9,8,0,7.8,44,51,113,3,2,6,0,23.4,0.831,7.78,0.484,0.508,0.47,18.0,-6.0,0,0,0,1,0,0,0,1,0,0,0,0,Medium
CRPF-20265985,HRDataset_v14,Sub-Inspector,General Duty (GD),Border Outpost (LoC/IB),SHAPE-1,53.72,0.36,54.07,6.9,4.0,4.4,4.8,4.2,4.0,3.0,44,10.1,35.5,0,3,0,2,365,0,1,21.1,1.8,10,6,42,12,11,1,12.7,33,43,155,3,106,8,0,28.3,0.162,2.2,0.555,0.0,22.37,7.0,98.0,1,0,0,0,0,0,0,1,0,0,0,0,High
CRPF-20265986,HRDataset_v14,ASI,General Duty (GD),Border Outpost (LoC/IB),SHAPE-1,40.49,-1.74,38.75,3.8,4.0,7.3,5.3,3.4,4.8,3.0,43,4.1,86.6,0,2,0,1,464,0,2,13.4,4.1,10,8,0,10,8,0,7.2,13,36,68,3,112,5,0,25.3,0.804,3.58,0.744,0.0,15.01,-13.0,104.0,1,0,0,0,0,0,0,1,0,0,0,0,Low
CRPF-20265987,IBM_Attrition,Head Constable,VIP Security Wing,J&K (CI/Ops),SHAPE-1,53.2,0.18,53.38,3.9,3.9,3.8,2.8,3.2,3.3,3.1,43,13.8,9.0,2,1,0,0,445,3,5,27.5,6.0,12,10,0,6,12,0,8.5,13,33,327,2,120,7,0,30.8,0.405,10.4,1.528,0.203,33.0,-16.0,112.0,0,1,0,0,0,0,0,0,0,0,0,1,High
CRPF-20265988,IBM_Attrition,Constable,General Duty (GD),J&K (CI/Ops),SHAPE-2,64.08,-0.31,63.77,8.3,3.0,7.4,3.8,2.8,2.6,3.0,56,14.4,4.5,3,0,1,-2,447,1,5,18.5,1.8,16,6,0,8,14,0,6.0,16,41,277,4,8,15,0,30.6,0.117,13.86,0.881,0.065,1.48,-10.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,High
CRPF-20265989,IBM_Attrition,Head Constable,CoBRA Strike Unit,LWE / Bastar (Anti-Naxal),SHAPE-3,57.06,0.03,57.09,3.6,4.0,5.2,6.5,4.3,2.0,2.9,36,9.8,13.1,2,1,2,0,168,2,1,29.9,4.4,14,7,0,12,9,0,6.0,30,44,74,1,2,14,0,18.7,0.407,2.71,0.854,0.185,0.6,3.0,-6.0,0,0,1,0,0,0,1,0,0,0,0,0,High
